"id","employ","wage","ln_wage","sec_agr","sec_min","sec_man","sec_ele","sec_con","sec_who","sec_tra","sec_fin","sec_soc","sec_other"
"04525213",1,166666.666666667,12.0237510887362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04525217",1,1e+05,11.5129254649702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04525218",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"045260010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526003",1,50000,10.8197782844103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526321",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526322",1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526511",1,7e+05,13.4588356140255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526521",1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04526522",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04527003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04527008",1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04527009",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04527311",1,4800000,15.3841264758781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04527312",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04527313",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04527314",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04528002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04528003",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04528004",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04528009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04528314",1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04528315",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"045290011",1,160000,11.982929094216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"045290012",1,1800000,14.4032972228664,0,0,0,0,1,0,0,0,0,0
"045290015",1,NA,NA,0,0,0,0,1,0,0,0,0,0
"04529311",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529312",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529313",1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529314",1,2e+05,12.2060726455302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529315",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529411",1,4900000,15.4047457630809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529421",1,125000,11.7360690162844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529422",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529431",1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529432",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04529512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530005",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530006",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530311",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530312",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530313",1,2e+05,12.2060726455302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530314",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530411",1,525000,13.1711535415738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04530412",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04601418",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602003",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602006",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602411",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04602421",1,5500000,15.5202586502027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04603001",1,3500000,15.0682735264596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04603002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04603511",1,3e+06,14.9141228466324,0,0,0,0,0,0,0,0,1,0
"04603512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04604001",1,5e+06,15.4249484703984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04604002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04604003",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04604004",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605006",1,2100000,14.5574479026937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605224",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605228",1,375000,12.8346813049525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605311",1,9e+05,13.7101500423064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605312",1,6e+05,13.3046849341983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605313",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605411",1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605512",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605521",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04605522",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606001",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606004",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606008",1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606009",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606311",1,1600000,14.28551418721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606312",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606313",1,NA,NA,0,0,0,0,0,1,0,0,0,0
"04606321",1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606322",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04606512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607002",1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607006",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607007",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607311",1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607312",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607411",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607412",1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607421",1,8e+06,15.8949520996441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04607422",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04608001",1,1e+07,16.1180956509583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04608002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04608005",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04608511",1,4500000,15.3195879547405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04608512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04609001",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04609002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04610001",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"046100010",1,4e+06,15.2018049190842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04610003",1,9e+05,13.7101500423064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04610004",1,NA,NA,0,0,0,0,0,0,0,0,1,0
"04610114",1,1.3e+07,16.3804599154258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04610118",1,2800000,14.8451299751454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04611001",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04611002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04611004",1,2100000,14.5574479026937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04613001",1,6e+06,15.6072700271923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04613002",1,4500000,15.3195879547405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04613112",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04613115",1,6e+05,13.3046849341983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04613116",1,NA,NA,0,0,0,0,0,1,0,0,0,0
"04613117",1,2e+05,12.2060726455302,0,0,0,0,0,0,0,0,1,0
"04613413",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04614002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04614004",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04614007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04614511",1,7e+06,15.7614207070196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04614512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04615002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04615005",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04615007",1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04615512",1,3500000,15.0682735264596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04615513",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04616001",1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04616002",1,2e+05,12.2060726455302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04616003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04616511",1,1900000,14.4573644441367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04616512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04616523",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04616524",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04617005",1,3e+05,12.6115377536383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04617006",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04617007",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04617111",1,5e+06,15.4249484703984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04617112",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04617311",1,2e+06,14.5086577385242,0,0,0,0,0,0,0,0,1,0
"04617312",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04617313",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618004",1,1e+06,13.8155105579643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618005",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618212",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618216",1,2010000,14.5136452800353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618411",1,7e+06,15.7614207070196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618511",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04618531",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04619001",1,1.3e+07,16.3804599154258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04619002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04619003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04619311",1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04619312",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04619511",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"046200011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620008",1,2100000,14.5574479026937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620009",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620111",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620112",1,950000,13.7642172635767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620312",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620511",1,3e+06,14.9141228466324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04620513",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701009",1,1150000,13.9552725003394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701411",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701521",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701522",1,26333.3333333333,10.178590842781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701531",1,5e+05,13.1223633774043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04701532",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04702003",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04702005",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04702007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"047030010",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04703002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04703005",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04703111",1,350000,12.7656884334656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04703112",1,6e+05,13.3046849341983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04703115",1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04703511",1,150000,11.9183905730784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04703512",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04704001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04704002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04704005",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04704006",1,NA,NA,1,0,0,0,0,0,0,0,0,0
"04704007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04704008",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04704411",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04704412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04705001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04705002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04705003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04705511",1,2400000,14.6909792953182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04706002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04706007",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04706511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04706512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04708002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04708006",1,1500000,14.2209756660724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04708007",1,850000,13.6529916284665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04708411",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04708412",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04708421",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04708422",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04710003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04711001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04711002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04711003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04711004",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04711005",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712006",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712411",1,6e+05,13.3046849341983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712412",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712421",1,1600000,14.28551418721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712422",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712511",1,3e+05,12.6115377536383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04712512",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713111",1,2e+05,12.2060726455302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713112",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713113",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713411",1,250000,12.4292161968444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713412",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713521",1,2100000,14.5574479026937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04713522",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04714001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"047140010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04714002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04714007",1,2500000,14.7318012898384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04714311",1,1400000,14.1519827945855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04714312",1,3e+05,12.6115377536383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04714321",1,NA,NA,1,0,0,0,0,0,0,0,0,0
"04714323",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715007",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715411",1,150000,11.9183905730784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715512",1,NA,NA,1,0,0,0,0,0,0,0,0,0
"04715513",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715521",1,1100000,13.9108207377686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04715522",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04716002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04716511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04716512",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04716521",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04716531",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04716532",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04717001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04717002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04717411",1,6e+05,13.3046849341983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04717412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04718001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04718002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04718511",1,6e+05,13.3046849341983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04718512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"047190012",1,250000,12.4292161968444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"047190016",1,420000,12.9480099902596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"047190017",1,3e+05,12.6115377536383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719003",1,208333.333333333,12.2468946400504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719006",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719211",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719214",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719217",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719312",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719315",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04719318",1,1700000,14.3461388090264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04720001",1,3e+05,12.6115377536383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04720002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04720005",1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04720511",1,2600000,14.7710220029917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04720512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04720521",1,450000,13.0170028617465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04720522",1,141666.666666667,11.8612321592384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04721001",1,5e+06,15.4249484703984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04721002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04721003",1,4e+05,12.8992198260901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04721006",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04722001",1,1500000,14.2209756660724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04722005",1,350000,12.7656884334656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04722009",1,8e+05,13.5923670066501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04722511",1,840000,13.6411571708195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04722512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723311",1,2e+06,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723316",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723411",1,7e+06,15.7614207070196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04723512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
